607,4.7796
608,4.7824
609,4.7852
610,4.788
611,4.7908
612,4.7936
613,4.7964
614,4.7992
615,4.802
616,4.8048
617,4.8076
618,4.8104
619,4.8132
620,4.816
621,4.8188
622,4.8216
623,4.8244
624,4.8272
625,4.83
626,4.8328
627,4.8356
628,4.8384
629,4.8412
630,4.844
631,4.8468
632,4.8496
633,4.8524
634,4.8552
635,4.858
636,4.8608
637,4.8636
638,4.8664
639,4.8692
640,4.872
641,4.8748
642,4.8776
643,4.8804
644,4.8832
645,4.886
646,4.8888
647,4.8916
648,4.8944
649,4.8972
650,4.9
651,4.9028
652,4.9056
653,4.9084
654,4.9112
655,4.914
656,4.9168
657,4.9196
658,4.9224
659,4.9252
660,4.928
661,4.9308
662,4.9336
663,4.9364
664,4.9392
665,4.942
666,4.9448
667,4.9476
668,4.9504
669,4.9532
670,4.956
671,4.9588
672,4.9616
673,4.9644
674,4.9672
675,4.97
676,4.9728
677,4.9756
678,4.9784
679,4.9812
680,4.984
681,4.9868
682,4.9896
683,4.9924
684,4.9952
685,4.998
686,5.0008
687,5.0036
688,5.0064
689,5.0092
690,5.012
691,5.0148
692,5.0176
693,5.0204
694,5.0232
695,5.026
696,5.0288
697,5.0316
698,5.0344
699,5.0372
700,5.04
701,5.0428
702,5.0456
703,5.0484
704,5.0512
705,5.054
706,5.0568
707,5.0596
708,5.0624
709,5.0652
710,5.068
711,5.0708
712,5.0736
713,5.0764
714,5.0792
715,5.082
716,5.0848
717,5.0876
718,5.0904
719,5.0932
720,5.096
721,5.0988
722,5.1016
723,5.1044
724,5.1072
725,5.11
726,5.1128
727,5.1156
728,5.1184
729,5.1212
730,5.124
731,5.1268
732,5.1296
733,5.1324
734,5.1352
735,5.138
736,5.1408
737,5.1436
738,5.1464
739,5.1492
740,5.152
741,5.1548
742,5.1576
743,5.1604
744,5.1632
745,5.166
746,5.1688
747,5.1716
748,5.1744
749,5.1772
750,5.18
751,5.1828
752,5.1856
753,5.1884
754,5.1912
755,5.194
756,5.1968
757,5.1996
758,5.2024
759,5.2052
760,5.208
761,5.2108
762,5.2136
763,5.2164
764,5.2192
765,5.222
766,5.2248
767,5.2276
768,5.2304
769,5.2332
770,5.236
771,5.2388
772,5.2416
773,5.2444
774,5.2472
775,5.25
776,5.2528
777,5.2556
778,5.2584
779,5.2612
780,5.264
781,5.2668
782,5.2696
783,5.2724
784,5.2752
785,5.278
786,5.2808
787,5.2836
788,5.2864
789,5.2892
790,5.292
791,5.2948
792,5.2976
793,5.3004
794,5.3032
795,5.306
796,5.3088
797,5.3116
798,5.3144
799,5.3172
800,5.32
801,5.3228
802,5.3256
803,5.3284
804,5.3312
805,5.334
806,5.3368
807,5.3396
808,5.3424
809,5.3452
810,5.348
811,5.3508
812,5.3536
813,5.3564
814,5.3592
815,5.362
816,5.3648
817,5.3676
818,5.3704
819,5.3732
820,5.376
821,5.3788
822,5.3816
823,5.3844
824,5.3872
825,5.39
826,5.3928
827,5.3956
828,5.3984
829,5.4012
830,5.404
831,5.4068
832,5.4096
833,5.4124
834,5.4152
835,5.418
836,5.4208
837,5.4236
838,5.4264
839,5.4292
840,5.432
841,5.4348
842,5.4376
843,5.4404
844,5.4432
845,5.446
846,5.4488
847,5.4516
848,5.4544
849,5.4572
850,5.46
851,5.4628
852,5.4656
853,5.4684
854,5.4712
855,5.474
856,5.4768
857,5.4796
858,5.4824
859,5.4852
860,5.488
861,5.4908
862,5.4936
863,5.4964
864,5.4992
865,5.502
866,5.5048
867,5.5076
868,5.5104
869,5.5132
870,5.516
871,5.5188
872,5.5216
873,5.5244
874,5.5272
875,5.53
876,5.5328
877,5.5356
878,5.5384
879,5.5412
880,5.544
881,5.5468
882,5.5496
883,5.5524
884,5.5552
885,5.558
886,5.5608
887,5.5636
888,5.5664
889,5.5692
890,5.572
891,5.5748
892,5.5776
893,5.5804
894,5.5832
895,5.586
896,5.5888
897,5.5916
898,5.5944
899,5.5972
900,5.6
901,5.6028
902,5.6056
903,5.6084
904,5.6112
905,5.614
906,5.6168
907,5.6196
908,5.6224
909,5.6252
910,5.628
911,5.6308
912,5.6336
913,5.6364
914,5.6392
915,5.642
916,5.6448
917,5.6476
918,5.6504
919,5.6532
920,5.656
921,5.6588
922,5.6616
923,5.6644
924,5.6672
925,5.67
926,5.6728
927,5.6756
928,5.6784
929,5.6812
930,5.684
931,5.6868
932,5.6896
933,5.6924
934,5.6952
935,5.698
936,5.7008
937,5.7036
938,5.7064
939,5.7092
940,5.712
941,5.7148
942,5.7176
943,5.7204
944,5.7232
945,5.726
946,5.7288
947,5.7316
948,5.7344
949,5.7372
950,5.74
951,5.7428
952,5.7456
953,5.7484
954,5.7512
955,5.754
956,5.7568
957,5.7596
958,5.7624
959,5.7652
960,5.768
961,5.7708
962,5.7736
963,5.7764
964,5.7792
965,5.782
966,5.7848
967,5.7876
968,5.7904
969,5.7932
970,5.796
971,5.7988
972,5.8016
973,5.8044
974,5.8072
975,5.81
976,5.8128
977,5.8156
978,5.8184
979,5.8212
980,5.824
981,5.8268
982,5.8296
983,5.8324
984,5.8352
985,5.838
986,5.8408
987,5.8436
988,5.8464
989,5.8492
990,5.852
991,5.8548
992,5.8576
993,5.8604
994,5.8632
995,5.866
996,5.8688
997,5.8716
998,5.8744
999,5.8772
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0
1029,0
1030,0
1031,0
1032,0
1033,0
1034,0
1035,0
1036,0
1037,0
1038,0
1039,0
1040,0
1041,0
1042,0
1043,0
1044,0
1045,0
1046,0
1047,0
1048,0
1049,0
1050,0
1051,0
1052,0
1053,0
1054,0
1055,0
1056,0
1057,0
1058,0
1059,0
1060,0
1061,0
1062,0
1063,0
1064,0
1065,0
1066,0
1067,0
1068,0
1069,0
1070,0
1071,0
1072,0
1073,0
1074,0
1075,0
1076,0
1077,0
1078,0
1079,0
1080,0
1081,0
1082,0
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,0
1092,0
1093,0
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,5
1101,5
1102,5
1103,5
1104,5
1105,5
1106,5
1107,5
1108,5
1109,5
1110,5
1111,5
1112,5
1113,5
1114,5
1115,5
1116,5
1117,5
1118,5
1119,5
1120,0
1121,0
1122,0
1123,0
1124,0
1125,0
1126,0
1127,0
1128,0
1129,0
1130,0
1131,0
1132,0
1133,0
1134,0
1135,0
1136,0
1137,0
1138,0
1139,0
1140,0
1141,0
1142,0
1143,0
1144,0
1145,0
1146,0
1147,0
1148,0
1149,0
1150,0
1151,0
1152,0
1153,0
1154,0
1155,0
1156,0
1157,0
1158,0
1159,0
1160,0
1161,0
1162,0
1163,0
1164,0
1165,0
1166,0
1167,0
1168,0
1169,0
1170,0
1171,0
1172,0
1173,0
1174,0
1175,0
1176,0
1177,0
1178,0
1179,0
1180,0
1181,0
1182,0
1183,0
1184,0
1185,0
1186,0
1187,0
1188,0
1189,0
1190,0
1191,0
1192,0
1193,0
1194,0
1195,0
1196,0
1197,0
1198,0
1199,0
1200,0
1201,0
1202,0
1203,0
1204,0
1205,0
1206,0
1207,0
1208,0
1209,0
1210,0
1211,0
1212,0
1213,0
1214,0
1215,0
1216,0
1217,0
1218,0
1219,0
1220,0
1221,0
1222,0
1223,0
1224,0
1225,0
1226,0
1227,0
1228,0
1229,0
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236,0
1237,0
1238,0
1239,0
1240,0
1241,0
1242,0
1243,0
1244,0
1245,0
1246,0
1247,0
1248,0
1249,0
1250,0
1251,0
1252,0
1253,0
1254,0
1255,0
1256,0
1257,0
1258,0
1259,0
1260,0
1261,0
1262,0
1263,0
1264,0
1265,0
1266,0
1267,0
1268,0
1269,0
1270,0
1271,0
1272,0
1273,0
1274,0
1275,0
1276,0
1277,0
1278,0
1279,0
1280,0
1281,0
1282,0
1283,0
1284,0
1285,0
1286,0
1287,0
1288,0
1289,0
1290,0
1291,0
1292,0
1293,0
1294,0
1295,0
1296,0
1297,0
1298,0
1299,0
1300,0
1301,0
1302,0
1303,0
1304,0
1305,0
1306,0
1307,0
1308,0
1309,0
1310,0
1311,0
1312,0
1313,0
1314,0
1315,0
1316,0
1317,0
1318,0
1319,0
1320,0
1321,0
1322,0
1323,0
1324,0
1325,0
1326,0
1327,0
1328,0
1329,0
1330,0
1331,0
1332,0
1333,0
1334,0
1335,0
1336,0
1337,0
1338,0
1339,0
1340,0
1341,0
1342,0
1343,0
1344,0
1345,0
1346,0
1347,0
1348,0
1349,0
1350,0
1351,0
1352,0
1353,0
1354,0
1355,0
1356,0
1357,0
1358,0
1359,0
1360,0
1361,0
1362,0
1363,0
1364,0
1365,0
1366,0
1367,0
1368,0
1369,0
1370,0
1371,0
1372,0
1373,0
1374,0
1375,0
1376,0
1377,0
1378,0
1379,0
1380,0
1381,0
1382,0
1383,0
1384,0
1385,0
1386,0
1387,0
1388,0
1389,0
1390,0
1391,0
1392,0
1393,0
1394,0
1395,0
1396,0
1397,0
1398,0
1399,0
1400,0
1401,0
1402,0
1403,0
1404,0
1405,0
1406,0
1407,0
1408,0
1409,0
1410,0
1411,0
1412,0
1413,0
1414,0
1415,0
1416,0
1417,0
1418,0
1419,0
1420,0
1421,0
1422,0
1423,0
1424,0
1425,0
1426,0
1427,0
1428,0
1429,0
1430,0
1431,0
1432,0
1433,0
1434,0
1435,0
1436,0
1437,0
1438,0
1439,0
1440,0
1441,0
1442,0
1443,0
1444,0
1445,0
1446,0
1447,0
1448,0
1449,0
1450,0
1451,0
1452,0
1453,0
1454,0
1455,0
1456,0
1457,0
1458,0
1459,0
1460,0
1461,0
1462,0
1463,0
1464,0
1465,0
1466,0
1467,0
1468,0
1469,0
1470,0
1471,0
1472,0
1473,0
1474,0
1475,0
1476,0
1477,0
1478,0
1479,0
1480,0
1481,0
1482,0
1483,0
1484,0
1485,0
1486,0
1487,0
1488,0
1489,0
1490,0
1491,0
1492,0
1493,0
1494,0
1495,0
1496,0
1497,0
1498,0
1499,0
1500,0
1501,0
1502,0
1503,0
1504,0
1505,0
1506,0
1507,0
1508,0
1509,0
1510,0
1511,0
1512,0
1513,0
1514,0
1515,0
1516,0
1517,0
1518,0
1519,0
1520,0
1521,0
1522,0
1523,0
1524,0
1525,0
1526,0
1527,0
1528,0
1529,0
1530,0
1531,0
1532,0
1533,0
1534,0
1535,0
1536,0
1537,0
1538,0
1539,0
1540,0
1541,0
1542,0
1543,0
1544,0
1545,0
1546,0
1547,0
1548,0
1549,0
1550,0
1551,0
1552,0
1553,0
1554,0
1555,0
1556,0
1557,0
1558,0
1559,0
1560,0
1561,0
1562,0
1563,0
1564,0
1565,0
1566,0
1567,0
1568,0
1569,0
1570,0
1571,0
1572,0
1573,0
1574,0
1575,0
1576,0
1577,0
1578,0
1579,0
1580,0
1581,0
1582,0
1583,0
1584,0
1585,0
1586,0
1587,0
1588,0
1589,0
1590,0
1591,0
1592,0
1593,0
1594,0
1595,0
1596,0
1597,0
1598,0
1599,0
1600,0
1601,0
1602,0
1603,0
1604,0
1605,0
1606,0
1607,0
1608,0
1609,0
1610,0
1611,0
1612,0
1613,0
1614,0
1615,0
1616,0
1617,0
1618,0
1619,0
1620,0
1621,0
1622,0
1623,0
1624,0
1625,0
1626,0
1627,0
1628,0
1629,0
1630,0
1631,0
1632,0
1633,0
1634,0
1635,0
1636,0
1637,0
1638,0
1639,0
1640,0
1641,0
1642,0
1643,0
1644,0
1645,0
1646,0
1647,0
1648,0
1649,0
1650,0
1651,0
1652,0
1653,0
1654,0
1655,0
1656,0
1657,0
1658,0
1659,0
1660,0
1661,0
1662,0
1663,0
1664,0
1665,0
1666,0
1667,0
1668,0
1669,0
1670,0
1671,0
1672,0
1673,0
1674,0
1675,0
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,0
1683,0
1684,0
1685,0
1686,0
1687,0
1688,0
1689,0
1690,0
1691,0
1692,0
1693,0
1694,0
1695,0
1696,0
1697,0
1698,0
1699,0
1700,0
1701,0
1702,0
1703,0
1704,0
1705,0
1706,0
1707,0
1708,0
1709,0
1710,0
1711,0
1712,0
1713,0
1714,0
1715,0
1716,0
1717,0
1718,0
1719,0
1720,0
1721,0
1722,0
1723,0
1724,0
1725,0
1726,0
1727,0
1728,0
1729,0
1730,0
1731,0
1732,0
1733,0
1734,0
1735,0
1736,0
1737,0
1738,0
1739,0
1740,0
1741,0
1742,0
1743,0
1744,0
1745,0
1746,0
1747,0
1748,0
1749,0
1750,0
1751,0
1752,0
1753,0
1754,0
1755,0
1756,0
1757,0
1758,0
1759,0
1760,0
1761,0
1762,0
1763,0
1764,0
1765,0
1766,0
1767,0
1768,0
1769,0
1770,0
1771,0
1772,0
1773,0
1774,0
1775,0
1776,0
1777,0
1778,0
1779,0
1780,0
1781,0
1782,0
1783,0
1784,0
1785,0
1786,0
1787,0
1788,0
1789,0
1790,0
1791,0
1792,0
1793,0
1794,0
1795,0
1796,0
1797,0
1798,0
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,0
1806,0
1807,0
1808,0
1809,0
1810,0
1811,0
1812,0
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,0
1820,0
1821,0
1822,0
1823,0
1824,0
1825,0
1826,0
1827,0
1828,0
1829,0
1830,0
1831,0
1832,0
1833,0
1834,0
1835,0
1836,0
1837,0
1838,0
1839,0
1840,0
1841,0
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0
1873,0
1874,0
1875,0
1876,0
1877,0
1878,0
1879,0
1880,0
1881,0
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0
1890,0
1891,0
1892,0
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,0
1900,0
1901,0
1902,0
1903,0
1904,0
1905,0
1906,0
1907,0
1908,0
1909,0
1910,0
1911,0
1912,0
1913,0
1914,0
1915,0
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,0
1923,0
1924,0
1925,0
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,0
1939,0
1940,0
1941,0
1942,0
1943,0
1944,0
1945,0
1946,0
1947,0
1948,0
1949,0
1950,0
1951,0
1952,0
1953,0
1954,0
1955,0
1956,0
1957,0
1958,0
1959,0
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,0
1970,0
1971,0
1972,0
1973,0
1974,0
1975,0
1976,0
1977,0
1978,0
1979,0
1980,0
1981,0
1982,0
1983,0
1984,0
1985,0
1986,0
1987,0
1988,0
1989,0
1990,0
1991,0
1992,0
1993,0
1994,0
1995,0
1996,0
1997,0
1998,0
1999,0
2000,1.008
2001,0.966
2002,0.924
2003,0.882
2004,0.84
2005,0.798
2006,0.756
2007,0.714
2008,0.672
2009,0.63
2010,0.588
2011,0.546
2012,0.504
2013,0.462
2014,0.42
2015,0.378
2016,0.336
2017,0.294
2018,0.252
2019,0.21
2020,0.168
2021,0.126
2022,0.0839999999999996
2023,0.0419999999999996
2024,-3.7470027081099E-16
2025,-0.0420000000000004
2026,-0.0840000000000004
2027,-0.126
2028,-0.168
2029,-0.21
2030,-0.252
2031,-0.294
2032,-0.336
2033,-0.378
2034,-0.42
2035,-0.462
2036,-0.504
2037,-0.546
2038,-0.588
2039,-0.63
2040,-0.672
2041,-0.714000000000001
2042,-0.756000000000001
2043,-0.798000000000001
2044,-0.840000000000001
2045,-0.882000000000001
2046,-0.924000000000001
2047,-0.966000000000001
2048,-1.008
2049,-1.05
2050,-1.008
2051,-0.965999999999999
2052,-0.923999999999999
2053,-0.881999999999999
2054,-0.839999999999999
2055,-0.797999999999999
2056,-0.755999999999999
2057,-0.713999999999999
2058,-0.671999999999999
2059,-0.629999999999999
2060,-0.587999999999999
2061,-0.545999999999999
2062,-0.503999999999999
2063,-0.461999999999999
2064,-0.419999999999999
2065,-0.377999999999999
2066,-0.335999999999999
2067,-0.293999999999999
2068,-0.251999999999999
2069,-0.209999999999999
2070,-0.167999999999999
2071,-0.125999999999999
2072,-0.083999999999999
2073,-0.041999999999999
2074,1.04083408558608E-15
2075,0.042000000000001
2076,0.084000000000001
2077,0.126000000000001
2078,0.168000000000001
2079,0.210000000000001
2080,0.252000000000001
2081,0.294000000000001
2082,0.336000000000001
2083,0.378000000000001
2084,0.420000000000001
2085,0.462000000000001
2086,0.504000000000001
2087,0.546000000000001
2088,0.588000000000001
2089,0.630000000000001
2090,0.672000000000001
2091,0.714000000000001
2092,0.756000000000001
2093,0.798000000000001
2094,0.840000000000001
2095,0.882000000000001
2096,0.924000000000001
2097,0.966000000000001
2098,1.008
2099,1.05
2100,1.008
2101,0.965999999999999
2102,0.923999999999999
2103,0.881999999999999
2104,0.839999999999999
2105,0.797999999999998
2106,0.755999999999998
2107,0.713999999999998
2108,0.671999999999998
2109,0.629999999999998
2110,0.587999999999998
2111,0.545999999999998
2112,0.503999999999998
2113,0.461999999999998
2114,0.419999999999998
2115,0.377999999999998
2116,0.335999999999998
2117,0.293999999999998
2118,0.251999999999998
2119,0.209999999999998
2120,0.167999999999998
2121,0.125999999999998
2122,0.0839999999999983
2123,0.0419999999999983
2124,-1.70696790036118E-15
2125,-0.0420000000000017
2126,-0.0840000000000017
2127,-0.126000000000002
2128,-0.168000000000002
2129,-0.210000000000002
2130,-0.252000000000002
2131,-0.294000000000002
2132,-0.336000000000002
2133,-0.378000000000002
2134,-0.420000000000002
2135,-0.462000000000002
2136,-0.504000000000002
2137,-0.546000000000002
2138,-0.588000000000002
2139,-0.630000000000002
2140,-0.672000000000002
2141,-0.714000000000002
2142,-0.756000000000002
2143,-0.798000000000002
2144,-0.840000000000002
2145,-0.882000000000002
2146,-0.924000000000002
2147,-0.966000000000002
2148,-1.008
2149,-1.05
2150,-1.008
2151,-0.965999999999998
2152,-0.923999999999998
2153,-0.881999999999998
2154,-0.839999999999998
2155,-0.797999999999998
2156,-0.755999999999998
2157,-0.713999999999998
2158,-0.671999999999998
2159,-0.629999999999998
2160,-0.587999999999998
2161,-0.545999999999998
2162,-0.503999999999998
2163,-0.461999999999998
2164,-0.419999999999998
2165,-0.377999999999998
2166,-0.335999999999998
2167,-0.293999999999998
2168,-0.251999999999998
2169,-0.209999999999998
2170,-0.167999999999998
2171,-0.125999999999998
2172,-0.0839999999999976
2173,-0.0419999999999976
2174,2.37310171513627E-15
2175,0.0420000000000024
2176,0.0840000000000024
2177,0.126000000000002
2178,0.168000000000002
2179,0.210000000000002
2180,0.252000000000002
2181,0.294000000000002
2182,0.336000000000002
2183,0.378000000000002
2184,0.420000000000002
2185,0.462000000000002
2186,0.504000000000002
2187,0.546000000000002
2188,0.588000000000002
2189,0.630000000000002
2190,0.672000000000002
2191,0.714000000000003
2192,0.756000000000003
2193,0.798000000000003
2194,0.840000000000003
2195,0.882000000000003
2196,0.924000000000003
2197,0.966000000000003
2198,1.008
2199,1.05
2200,1.008
2201,0.965999999999997
2202,0.923999999999997
2203,0.881999999999997
2204,0.839999999999997
2205,0.797999999999997
2206,0.755999999999997
2207,0.713999999999997
2208,0.671999999999997
2209,0.629999999999997
2210,0.587999999999997
2211,0.545999999999997
2212,0.503999999999997
